split,class_name,leaf_id,image_id,path
train,Grape___Esca_(Black_Measles),fam_b.msls 4459,337.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\29337b4f-17eb-43a9-bd11-ce43ebc48f86___FAM_B.Msls 0919.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 4454,336.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0336e894-5963-4a7e-9b56-e802473ae4c5___FAM_B.Msls 1231.JPG
val,Grape___Esca_(Black_Measles),fam_b.msls 4455,336.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0336e894-5963-4a7e-9b56-e802473ae4c5___FAM_B.Msls 1231.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 4456,336.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0336e894-5963-4a7e-9b56-e802473ae4c5___FAM_B.Msls 1231.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 4457,336.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0336e894-5963-4a7e-9b56-e802473ae4c5___FAM_B.Msls 1231.JPG
test,Grape___Esca_(Black_Measles),fam_b.msls 4450,335.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\3d5bea0c-0fa4-4335-8b33-dddb18b5cf09___FAM_B.Msls 1740.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 4451,335.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\3d5bea0c-0fa4-4335-8b33-dddb18b5cf09___FAM_B.Msls 1740.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 4452,335.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\3d5bea0c-0fa4-4335-8b33-dddb18b5cf09___FAM_B.Msls 1740.JPG
val,Grape___Esca_(Black_Measles),fam_b.msls 4453,335.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\3d5bea0c-0fa4-4335-8b33-dddb18b5cf09___FAM_B.Msls 1740.JPG
train,Apple___healthy,rs_hl 6039,66.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG
train,Grape___Black_rot,fam_b.rot 3364,203.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\9ee25c88-0ba1-4bdf-9015-0428dd82032b___FAM_B.Rot 3042.JPG
train,Apple___Cedar_apple_rust,frec_c.rust 3815,31.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Cedar_apple_rust\1a80b84d-1a5a-4e23-8deb-823ba928e29a___FREC_C.Rust 4431.JPG
test,Apple___Cedar_apple_rust,frec_c.rust 3816,31.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Cedar_apple_rust\1a80b84d-1a5a-4e23-8deb-823ba928e29a___FREC_C.Rust 4431.JPG
train,Grape___Black_rot,fam_b.rot 3365,203.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\9ee25c88-0ba1-4bdf-9015-0428dd82032b___FAM_B.Rot 3042.JPG
train,Apple___Cedar_apple_rust,frec_c.rust 3818,31.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Cedar_apple_rust\1a80b84d-1a5a-4e23-8deb-823ba928e29a___FREC_C.Rust 4431.JPG
train,Apple___healthy,rs_hl 6030,65.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\02d0257a-d21a-43a4-9348-472043df801e___RS_HL 6065.JPG
train,Apple___healthy,rs_hl 6033,65.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\02d0257a-d21a-43a4-9348-472043df801e___RS_HL 6065.JPG
train,Apple___healthy,rs_hl 6032,65.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\02d0257a-d21a-43a4-9348-472043df801e___RS_HL 6065.JPG
train,Apple___healthy,rs_hl 6035,65.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\02d0257a-d21a-43a4-9348-472043df801e___RS_HL 6065.JPG
test,Grape___Black_rot,fam_b.rot 3366,204.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\204c54ed-d895-4fb5-a2ba-4164ea1b19d3___FAM_B.Rot 3163.JPG
train,Apple___healthy,rs_hl 6037,66.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG
test,Apple___healthy,rs_hl 6036,66.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG
train,Grape___Black_rot,fam_b.rot 3360,202.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\06316202-5637-41f1-baf7-6d41b9af3cab___FAM_B.Rot 3591.JPG
train,Grape___Black_rot,fam_b.rot 3362,203.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\9ee25c88-0ba1-4bdf-9015-0428dd82032b___FAM_B.Rot 3042.JPG
test,Grape___Black_rot,fam_b.rot 3363,203.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\9ee25c88-0ba1-4bdf-9015-0428dd82032b___FAM_B.Rot 3042.JPG
train,Apple___healthy,rs_hl 5979,57.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\00907d8b-6ae6-4306-bfd7-d54471981a86___RS_HL 5709.JPG
train,Apple___healthy,rs_hl 5978,57.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\00907d8b-6ae6-4306-bfd7-d54471981a86___RS_HL 5709.JPG
train,Tomato___Late_blight,rs_late.b 6660,182.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\15f05055-2bb1-45f7-8a39-fce071823266___RS_Late.B 6082.JPG
train,Tomato___Late_blight,rs_late.b 5319,79.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\024dc5bb-7990-4256-b2b4-a8495b71cbd4___RS_Late.B 6064.JPG
train,Apple___healthy,rs_hl 8113,245.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\14e92721-00a0-4696-9392-d3f633082454___RS_HL 5654.JPG
test,Peach___Bacterial_spot,rut._bact.s 1248,85.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG
train,Peach___Bacterial_spot,rut._bact.s 1249,86.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\010eb44a-62fc-48fe-8386-5aee3589d103___Rut._Bact.S 1097.JPG
train,Peach___Bacterial_spot,rut._bact.s 1240,84.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00130039-8425-42e9-9dd9-15aead7271ff___Rut._Bact.S 3421.JPG
train,Peach___Bacterial_spot,rut._bact.s 1241,84.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00130039-8425-42e9-9dd9-15aead7271ff___Rut._Bact.S 3421.JPG
val,Peach___Bacterial_spot,rut._bact.s 1242,84.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00130039-8425-42e9-9dd9-15aead7271ff___Rut._Bact.S 3421.JPG
train,Peach___Bacterial_spot,rut._bact.s 1243,85.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG
val,Peach___Bacterial_spot,rut._bact.s 1244,85.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG
test,Peach___Bacterial_spot,rut._bact.s 1245,85.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG
test,Peach___Bacterial_spot,rut._bact.s 1246,85.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG
train,Peach___Bacterial_spot,rut._bact.s 1247,85.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\01d603af-a737-43a5-918a-ada2e10823e6___Rut._Bact.S 1385.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2355,328.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\18ce719a-12b9-412b-8abb-fc1ad9b22d5e___Rut._Bact.S 1328.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2354,328.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\18ce719a-12b9-412b-8abb-fc1ad9b22d5e___Rut._Bact.S 1328.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2357,328.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\18ce719a-12b9-412b-8abb-fc1ad9b22d5e___Rut._Bact.S 1328.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2356,328.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\18ce719a-12b9-412b-8abb-fc1ad9b22d5e___Rut._Bact.S 1328.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2351,328.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\18ce719a-12b9-412b-8abb-fc1ad9b22d5e___Rut._Bact.S 1328.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2350,327.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\02d63306-2fe8-4587-b456-de838f62db49___Rutg._Bact.S 1327.JPG
val,Peach___Bacterial_spot,rutg._bact.s 2353,328.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\18ce719a-12b9-412b-8abb-fc1ad9b22d5e___Rut._Bact.S 1328.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2352,328.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\18ce719a-12b9-412b-8abb-fc1ad9b22d5e___Rut._Bact.S 1328.JPG
val,Apple___Black_rot,jr_frge.s 2958,19.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\0199a733-6d3f-4e66-a903-2d1d34457871___JR_FrgE.S 3079.JPG
train,Apple___Black_rot,jr_frge.s 2959,19.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\0199a733-6d3f-4e66-a903-2d1d34457871___JR_FrgE.S 3079.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2359,329.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\0f23a9de-10fb-4d68-8601-021632911267___Rut._Bact.S 0743.JPG
val,Peach___Bacterial_spot,rutg._bact.s 2358,328.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\18ce719a-12b9-412b-8abb-fc1ad9b22d5e___Rut._Bact.S 1328.JPG
train,Peach___healthy,rutg._hl 3515,19.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\0330bd7f-3401-4dd5-9462-5300a6e19b7c___Rutg._HL 3621.JPG
train,Peach___healthy,rutg._hl 3514,19.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\0330bd7f-3401-4dd5-9462-5300a6e19b7c___Rutg._HL 3621.JPG
train,Peach___healthy,rutg._hl 3517,20.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\02070622-2fd7-40d5-9470-27e513ea8a90___Rutg._HL 3636.JPG
train,Peach___healthy,rutg._hl 3516,20.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\02070622-2fd7-40d5-9470-27e513ea8a90___Rutg._HL 3636.JPG
train,Peach___healthy,rutg._hl 3511,19.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\0330bd7f-3401-4dd5-9462-5300a6e19b7c___Rutg._HL 3621.JPG
train,Peach___healthy,rutg._hl 3510,19.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\0330bd7f-3401-4dd5-9462-5300a6e19b7c___Rutg._HL 3621.JPG
train,Peach___healthy,rutg._hl 3513,19.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\0330bd7f-3401-4dd5-9462-5300a6e19b7c___Rutg._HL 3621.JPG
train,Peach___healthy,rutg._hl 3512,19.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\0330bd7f-3401-4dd5-9462-5300a6e19b7c___Rutg._HL 3621.JPG
test,Peach___healthy,rutg._hl 3519,20.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\02070622-2fd7-40d5-9470-27e513ea8a90___Rutg._HL 3636.JPG
test,Peach___healthy,rutg._hl 3518,20.0,C:\Datasets\PlantVillage-official\raw\color\Peach___healthy\02070622-2fd7-40d5-9470-27e513ea8a90___Rutg._HL 3636.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 7032,103.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\5461b103-1d68-4a3c-a083-cd31a3718d2e___Crnl_L.Mold 6890.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 7033,104.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\2406a1dc-92d9-4cc9-a724-a67c73104717___Crnl_L.Mold 8750.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 7030,103.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\5461b103-1d68-4a3c-a083-cd31a3718d2e___Crnl_L.Mold 6890.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 7036,104.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\2406a1dc-92d9-4cc9-a724-a67c73104717___Crnl_L.Mold 8750.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 7034,104.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\2406a1dc-92d9-4cc9-a724-a67c73104717___Crnl_L.Mold 8750.JPG
val,Tomato___Leaf_Mold,crnl_l.mold 7035,104.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\2406a1dc-92d9-4cc9-a724-a67c73104717___Crnl_L.Mold 8750.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 7038,105.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\1fa78650-4f81-4c8f-9190-91f1057d1158___Crnl_L.Mold 9083.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 7039,105.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\1fa78650-4f81-4c8f-9190-91f1057d1158___Crnl_L.Mold 9083.JPG
train,Apple___Black_rot,jr_frge.s 3000,23.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Black_rot\0090d05d-d797-4c99-abd4-3b9cb323a5fd___JR_FrgE.S 8727.JPG
train,Grape___Black_rot,fam_b.rot 0594,68.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\006efc68-9e46-4168-921c-10ef8065702c___FAM_B.Rot 3470.JPG
val,Grape___Black_rot,fam_b.rot 0595,68.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\006efc68-9e46-4168-921c-10ef8065702c___FAM_B.Rot 3470.JPG
train,Grape___Black_rot,fam_b.rot 0592,68.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\006efc68-9e46-4168-921c-10ef8065702c___FAM_B.Rot 3470.JPG
train,Grape___Black_rot,fam_b.rot 0593,68.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\006efc68-9e46-4168-921c-10ef8065702c___FAM_B.Rot 3470.JPG
train,Grape___Black_rot,fam_b.rot 0591,67.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\00090b0f-c140-4e77-8d20-d39f67b75fcc___FAM_B.Rot 0376.JPG
test,Tomato___healthy,rs_hl 0396,99.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\003944fc-3b99-4a0f-9ed4-0e07352fd8b3___RS_HL 9844.JPG
train,Tomato___healthy,rs_hl 0394,98.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\003944fc-3b99-4a0f-9ed4-0e07352fd8b3___RS_HL 9844.JPG
train,Tomato___healthy,rs_hl 0393,98.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\003944fc-3b99-4a0f-9ed4-0e07352fd8b3___RS_HL 9844.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1927,279.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04e94339-9827-4b02-ad5d-bf4d2792af14___Rutg._Bact.S 1758.JPG
test,Peach___Bacterial_spot,rutg._bact.s 1926,279.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04e94339-9827-4b02-ad5d-bf4d2792af14___Rutg._Bact.S 1758.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1925,279.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04e94339-9827-4b02-ad5d-bf4d2792af14___Rutg._Bact.S 1758.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1924,279.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04e94339-9827-4b02-ad5d-bf4d2792af14___Rutg._Bact.S 1758.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1923,278.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04cdc49a-ee6c-4b58-9278-27217109d545___Rut._Bact.S 0911.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1922,278.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04cdc49a-ee6c-4b58-9278-27217109d545___Rut._Bact.S 0911.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1921,278.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04cdc49a-ee6c-4b58-9278-27217109d545___Rut._Bact.S 0911.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1920,278.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04cdc49a-ee6c-4b58-9278-27217109d545___Rut._Bact.S 0911.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6786,58.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\036d12b0-1e97-4975-bd80-a8a3c48588e7___Crnl_L.Mold 6500.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1929,279.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04e94339-9827-4b02-ad5d-bf4d2792af14___Rutg._Bact.S 1758.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1928,279.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\04e94339-9827-4b02-ad5d-bf4d2792af14___Rutg._Bact.S 1758.JPG
test,Tomato___Leaf_Mold,crnl_l.mold 6784,57.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\076334e5-f0a2-4f7a-b936-02a89ddd0cf5___Crnl_L.Mold 8857.JPG
train,Apple___healthy,rs_hl 5900,44.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0055dd26-23a7-4415-ac61-e0b44ebfaf80___RS_HL 5672.JPG
test,Apple___healthy,rs_hl 5901,44.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0055dd26-23a7-4415-ac61-e0b44ebfaf80___RS_HL 5672.JPG
train,Apple___healthy,rs_hl 5902,44.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0055dd26-23a7-4415-ac61-e0b44ebfaf80___RS_HL 5672.JPG
train,Apple___healthy,rs_hl 5903,44.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0055dd26-23a7-4415-ac61-e0b44ebfaf80___RS_HL 5672.JPG
train,Apple___healthy,rs_hl 5904,44.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0055dd26-23a7-4415-ac61-e0b44ebfaf80___RS_HL 5672.JPG
test,Apple___healthy,rs_hl 5905,44.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0055dd26-23a7-4415-ac61-e0b44ebfaf80___RS_HL 5672.JPG
train,Apple___healthy,rs_hl 5906,45.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG
train,Apple___healthy,rs_hl 5907,45.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG
train,Apple___healthy,rs_hl 5908,45.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG
train,Apple___healthy,rs_hl 5909,45.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776.JPG
val,Grape___Esca_(Black_Measles),fam_b.msls 4298,297.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\111b8c34-4f71-4c88-949c-11a8369da8eb___FAM_B.Msls 1297.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 4299,297.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\111b8c34-4f71-4c88-949c-11a8369da8eb___FAM_B.Msls 1297.JPG
test,Grape___Esca_(Black_Measles),fam_b.msls 4292,296.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0db65255-6c76-4685-93fe-2967f9040e78___FAM_B.Msls 1176.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 4293,296.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0db65255-6c76-4685-93fe-2967f9040e78___FAM_B.Msls 1176.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 4290,295.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\06b3cef1-9eeb-4a15-a8c6-429532a64e2e___FAM_B.Msls 4427.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 4291,295.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\06b3cef1-9eeb-4a15-a8c6-429532a64e2e___FAM_B.Msls 4427.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 4296,297.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\111b8c34-4f71-4c88-949c-11a8369da8eb___FAM_B.Msls 1297.JPG
test,Grape___Esca_(Black_Measles),fam_b.msls 4297,297.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\111b8c34-4f71-4c88-949c-11a8369da8eb___FAM_B.Msls 1297.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 4294,296.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0db65255-6c76-4685-93fe-2967f9040e78___FAM_B.Msls 1176.JPG
val,Grape___Esca_(Black_Measles),fam_b.msls 4295,296.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0db65255-6c76-4685-93fe-2967f9040e78___FAM_B.Msls 1176.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6660,33.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold 6923.JPG
val,Apple___healthy,rs_hl 8020,233.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\23307db5-ba40-498c-9b96-2c6b65f40c27___RS_HL 6096.JPG
train,Apple___healthy,rs_hl 8119,245.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\14e92721-00a0-4696-9392-d3f633082454___RS_HL 5654.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 1117,74.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\019afd88-6645-44c4-a5d2-bd583b877a50___FAM_B.Msls 1744.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 1114,74.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\019afd88-6645-44c4-a5d2-bd583b877a50___FAM_B.Msls 1744.JPG
test,Grape___Esca_(Black_Measles),fam_b.msls 1115,74.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\019afd88-6645-44c4-a5d2-bd583b877a50___FAM_B.Msls 1744.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 1112,73.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0336e894-5963-4a7e-9b56-e802473ae4c5___FAM_B.Msls 1231.JPG
test,Grape___Esca_(Black_Measles),fam_b.msls 1113,73.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0336e894-5963-4a7e-9b56-e802473ae4c5___FAM_B.Msls 1231.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 1110,73.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0336e894-5963-4a7e-9b56-e802473ae4c5___FAM_B.Msls 1231.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 1111,73.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0336e894-5963-4a7e-9b56-e802473ae4c5___FAM_B.Msls 1231.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 1118,74.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\019afd88-6645-44c4-a5d2-bd583b877a50___FAM_B.Msls 1744.JPG
train,Grape___Esca_(Black_Measles),fam_b.msls 1119,75.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Esca_(Black_Measles)\0075b632-2e34-4e4f-9697-fe2b332b7ef8___FAM_B.Msls 4399.JPG
test,Tomato___Leaf_Mold,crnl_l.mold 6662,33.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold 6923.JPG
train,Tomato___healthy,rs_hl 0349,87.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\017a4026-813a-4983-887a-4052bb78c397___RS_HL 0218.JPG
train,Tomato___healthy,rs_hl 0348,87.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\017a4026-813a-4983-887a-4052bb78c397___RS_HL 0218.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6663,33.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold 6923.JPG
train,Apple___Cedar_apple_rust,frec_c.rust 3955,38.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Cedar_apple_rust\0340baaa-e9cc-4c04-8f9b-c204180d9ae3___FREC_C.Rust 3805.JPG
test,Tomato___Leaf_Mold,crnl_l.mold 6665,34.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\076334e5-f0a2-4f7a-b936-02a89ddd0cf5___Crnl_L.Mold 8857.JPG
train,Apple___healthy,rs_hl 7696,190.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\13bbfa7e-e864-414e-a16b-cb08688604ae___RS_HL 6190.JPG
train,Apple___healthy,rs_hl 7697,190.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\13bbfa7e-e864-414e-a16b-cb08688604ae___RS_HL 6190.JPG
train,Apple___healthy,rs_hl 7694,190.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\13bbfa7e-e864-414e-a16b-cb08688604ae___RS_HL 6190.JPG
